"layer","level","class","id","metric","value","coreareasqkm"
1,"patch",1,793,"core",0,0
1,"patch",1,794,"core",0,0
1,"patch",1,795,"core",0,0
1,"patch",1,796,"core",19.96,0.1996
1,"patch",1,797,"core",0,0
1,"patch",1,798,"core",0,0
1,"patch",1,799,"core",0,0
1,"patch",1,800,"core",0,0
1,"patch",1,801,"core",0,0
1,"patch",1,802,"core",23.67,0.2367
1,"patch",1,803,"core",0,0
1,"patch",1,804,"core",0,0
1,"patch",1,805,"core",0,0
1,"patch",1,806,"core",2.17,0.0217
1,"patch",1,807,"core",0,0
1,"patch",1,808,"core",0,0
1,"patch",1,809,"core",0,0
1,"patch",1,810,"core",0,0
1,"patch",1,811,"core",0,0
1,"patch",1,812,"core",0,0
1,"patch",1,813,"core",0,0
1,"patch",1,814,"core",0,0
1,"patch",1,815,"core",0,0
1,"patch",1,816,"core",0,0
1,"patch",1,817,"core",0,0
1,"patch",1,818,"core",0,0
1,"patch",1,819,"core",0,0
1,"patch",1,820,"core",0,0
1,"patch",1,821,"core",0,0
1,"patch",1,822,"core",0,0
1,"patch",1,823,"core",0,0
1,"patch",1,824,"core",0,0
1,"patch",1,825,"core",0,0
1,"patch",1,826,"core",0,0
1,"patch",1,827,"core",0,0
1,"patch",1,828,"core",0,0
1,"patch",1,829,"core",0,0
1,"patch",1,830,"core",0,0
1,"patch",1,831,"core",0,0
1,"patch",1,832,"core",0,0
1,"patch",1,833,"core",0,0
1,"patch",1,834,"core",0,0
1,"patch",1,835,"core",0,0
1,"patch",1,836,"core",0,0
1,"patch",1,837,"core",0,0
1,"patch",1,838,"core",0,0
1,"patch",1,839,"core",0,0
1,"patch",1,840,"core",0,0
1,"patch",1,841,"core",0.11,0.0011
1,"patch",1,842,"core",0,0
1,"patch",1,843,"core",0,0
1,"patch",1,844,"core",0,0
1,"patch",1,845,"core",0,0
1,"patch",1,846,"core",0,0
1,"patch",1,847,"core",0,0
1,"patch",1,848,"core",0,0
1,"patch",1,849,"core",0,0
1,"patch",1,850,"core",0,0
1,"patch",1,851,"core",0,0
1,"patch",1,852,"core",0,0
1,"patch",1,853,"core",0,0
1,"patch",1,854,"core",0,0
1,"patch",1,855,"core",0,0
1,"patch",1,856,"core",0,0
1,"patch",1,857,"core",0,0
1,"patch",1,858,"core",0,0
1,"patch",1,859,"core",0,0
1,"patch",1,860,"core",0,0
1,"patch",1,861,"core",0,0
1,"patch",1,862,"core",0,0
1,"patch",1,863,"core",0,0
1,"patch",1,864,"core",0,0
1,"patch",1,865,"core",2.06,0.0206
1,"patch",1,866,"core",0,0
1,"patch",1,867,"core",0,0
1,"patch",1,868,"core",0,0
1,"patch",1,869,"core",0,0
1,"patch",1,870,"core",4.44,0.0444
1,"patch",1,871,"core",0,0
1,"patch",1,872,"core",0,0
1,"patch",1,873,"core",0.21,0.0021
1,"patch",1,874,"core",0,0
1,"patch",1,875,"core",0,0
1,"patch",1,876,"core",0,0
1,"patch",1,877,"core",0,0
1,"patch",1,878,"core",0,0
1,"patch",1,879,"core",0,0
1,"patch",1,880,"core",0.7,0.007
1,"patch",1,881,"core",0,0
1,"patch",1,882,"core",0,0
1,"patch",1,883,"core",0,0
1,"patch",1,884,"core",0,0
1,"patch",1,885,"core",0,0
1,"patch",1,886,"core",0,0
1,"patch",1,887,"core",0,0
1,"patch",1,888,"core",0,0
1,"patch",1,889,"core",0,0
1,"patch",1,890,"core",0,0
1,"patch",1,891,"core",0,0
1,"patch",1,892,"core",0,0
1,"patch",1,893,"core",0,0
1,"patch",1,894,"core",0,0
1,"patch",1,895,"core",0,0
1,"patch",1,896,"core",0,0
1,"patch",1,897,"core",0,0
1,"patch",1,898,"core",0,0
1,"patch",1,899,"core",0,0
1,"patch",1,900,"core",0,0
1,"patch",1,901,"core",0,0
1,"patch",1,902,"core",0,0
1,"patch",1,903,"core",0,0
1,"patch",1,904,"core",0,0
1,"patch",1,905,"core",0,0
1,"patch",1,906,"core",0,0
1,"patch",1,907,"core",0,0
1,"patch",1,908,"core",0,0
1,"patch",1,909,"core",0,0
1,"patch",1,910,"core",0,0
1,"patch",1,911,"core",0,0
1,"patch",1,912,"core",0,0
1,"patch",1,913,"core",0,0
1,"patch",1,914,"core",0,0
1,"patch",1,915,"core",0,0
1,"patch",1,916,"core",0,0
1,"patch",1,917,"core",0,0
1,"patch",1,918,"core",0,0
1,"patch",1,919,"core",0,0
1,"patch",1,920,"core",0,0
1,"patch",1,921,"core",0,0
1,"patch",1,922,"core",0,0
1,"patch",1,923,"core",0,0
1,"patch",1,924,"core",0,0
1,"patch",1,925,"core",0,0
1,"patch",1,926,"core",0,0
1,"patch",1,927,"core",0,0
1,"patch",1,928,"core",0,0
1,"patch",1,929,"core",0,0
1,"patch",1,930,"core",0,0
1,"patch",1,931,"core",0,0
1,"patch",1,932,"core",0,0
1,"patch",1,933,"core",0.07,7e-04
1,"patch",1,934,"core",0,0
1,"patch",1,935,"core",0,0
1,"patch",1,936,"core",0,0
1,"patch",1,937,"core",0,0
1,"patch",1,938,"core",0,0
1,"patch",1,939,"core",0,0
1,"patch",1,940,"core",0,0
1,"patch",1,941,"core",0,0
1,"patch",1,942,"core",0,0
1,"patch",1,943,"core",0,0
1,"patch",1,944,"core",0,0
1,"patch",1,945,"core",0,0
1,"patch",1,946,"core",0,0
1,"patch",1,947,"core",0,0
1,"patch",1,948,"core",0,0
1,"patch",1,949,"core",0,0
1,"patch",1,950,"core",0,0
1,"patch",1,951,"core",0,0
1,"patch",1,952,"core",0,0
1,"patch",1,953,"core",0.73,0.0073
1,"patch",1,954,"core",0,0
1,"patch",1,955,"core",0,0
1,"patch",1,956,"core",0,0
1,"patch",1,957,"core",0,0
1,"patch",1,958,"core",0,0
1,"patch",1,959,"core",0,0
1,"patch",1,960,"core",0,0
1,"patch",1,961,"core",0,0
1,"patch",1,962,"core",0,0
1,"patch",1,963,"core",0,0
1,"patch",1,964,"core",0,0
1,"patch",1,965,"core",0,0
1,"patch",1,966,"core",0,0
1,"patch",1,967,"core",0,0
1,"patch",1,968,"core",0,0
1,"patch",1,969,"core",0,0
1,"patch",1,970,"core",0,0
1,"patch",1,971,"core",0,0
1,"patch",1,972,"core",0,0
1,"patch",1,973,"core",0,0
1,"patch",1,974,"core",0,0
1,"patch",1,975,"core",0,0
1,"patch",1,976,"core",0,0
1,"patch",1,977,"core",0,0
1,"patch",1,978,"core",0.02,2e-04
1,"patch",1,979,"core",0,0
1,"patch",1,980,"core",0,0
1,"patch",1,981,"core",0,0
1,"patch",1,982,"core",0,0
1,"patch",1,983,"core",0,0
1,"patch",1,984,"core",93.73,0.9373
1,"patch",1,985,"core",24.4,0.244
1,"patch",1,986,"core",6.06,0.0606
1,"patch",1,987,"core",0,0
1,"patch",1,988,"core",0,0
1,"patch",1,989,"core",0,0
1,"patch",1,990,"core",0,0
1,"patch",1,991,"core",0,0
1,"patch",1,992,"core",0,0
1,"patch",1,993,"core",0,0
1,"patch",1,994,"core",0,0
1,"patch",1,995,"core",0,0
1,"patch",1,996,"core",0,0
1,"patch",1,997,"core",0,0
1,"patch",1,998,"core",0,0
1,"patch",1,999,"core",0,0
1,"patch",1,1000,"core",0,0
1,"patch",1,1001,"core",0,0
1,"patch",1,1002,"core",0,0
1,"patch",1,1003,"core",0,0
1,"patch",1,1004,"core",0,0
1,"patch",1,1005,"core",0,0
1,"patch",1,1006,"core",0,0
1,"patch",1,1007,"core",0.41,0.0041
1,"patch",1,1008,"core",0,0
1,"patch",1,1009,"core",0,0
1,"patch",1,1010,"core",0,0
1,"patch",1,1011,"core",0,0
1,"patch",1,1012,"core",0,0
1,"patch",1,1013,"core",0,0
1,"patch",1,1014,"core",0,0
1,"patch",1,1015,"core",0,0
1,"patch",1,1016,"core",0,0
1,"patch",1,1017,"core",0,0
1,"patch",1,1018,"core",0,0
1,"patch",1,1019,"core",0,0
1,"patch",1,1020,"core",0,0
1,"patch",1,1021,"core",0,0
1,"patch",1,1022,"core",0,0
1,"patch",1,1023,"core",0,0
1,"patch",1,1024,"core",0,0
1,"patch",1,1025,"core",0,0
1,"patch",1,1026,"core",0,0
1,"patch",1,1027,"core",0,0
1,"patch",1,1028,"core",0,0
1,"patch",1,1029,"core",0,0
1,"patch",1,1030,"core",0,0
1,"patch",1,1031,"core",0,0
1,"patch",1,1032,"core",0,0
1,"patch",1,1033,"core",0,0
1,"patch",1,1034,"core",0,0
1,"patch",1,1035,"core",0,0
1,"patch",1,1036,"core",0,0
1,"patch",1,1037,"core",0,0
1,"patch",1,1038,"core",0,0
1,"patch",1,1039,"core",0,0
1,"patch",1,1040,"core",0,0
1,"patch",1,1041,"core",0,0
1,"patch",1,1042,"core",0,0
1,"patch",1,1043,"core",0,0
1,"patch",1,1044,"core",0.01,1e-04
1,"patch",1,1045,"core",0,0
1,"patch",1,1046,"core",0,0
1,"patch",1,1047,"core",0,0
1,"patch",1,1048,"core",0,0
1,"patch",1,1049,"core",0,0
1,"patch",1,1050,"core",0,0
1,"patch",1,1051,"core",0,0
1,"patch",1,1052,"core",0,0
1,"patch",1,1053,"core",0,0
1,"patch",1,1054,"core",0,0
1,"patch",1,1055,"core",0,0
1,"patch",1,1056,"core",0,0
1,"patch",1,1057,"core",0,0
1,"patch",1,1058,"core",0,0
1,"patch",1,1059,"core",0,0
1,"patch",1,1060,"core",0,0
1,"patch",1,1061,"core",0,0
1,"patch",1,1062,"core",0,0
1,"patch",1,1063,"core",0,0
1,"patch",1,1064,"core",0,0
1,"patch",1,1065,"core",0,0
1,"patch",1,1066,"core",0,0
1,"patch",1,1067,"core",0,0
1,"patch",1,1068,"core",0,0
1,"patch",1,1069,"core",0,0
1,"patch",1,1070,"core",41.74,0.4174
1,"patch",1,1071,"core",0,0
1,"patch",1,1072,"core",0,0
1,"patch",1,1073,"core",0,0
1,"patch",1,1074,"core",0,0
1,"patch",1,1075,"core",0,0
1,"patch",1,1076,"core",0,0
1,"patch",1,1077,"core",0,0
1,"patch",1,1078,"core",0,0
1,"patch",1,1079,"core",0,0
1,"patch",1,1080,"core",0,0
1,"patch",1,1081,"core",0,0
1,"patch",1,1082,"core",0,0
1,"patch",1,1083,"core",0,0
1,"patch",1,1084,"core",0,0
1,"patch",1,1085,"core",0,0
1,"patch",1,1086,"core",0,0
1,"patch",1,1087,"core",0,0
1,"patch",1,1088,"core",0,0
1,"patch",1,1089,"core",0,0
1,"patch",1,1090,"core",0,0
1,"patch",1,1091,"core",0,0
1,"patch",1,1092,"core",0,0
1,"patch",1,1093,"core",0,0
1,"patch",1,1094,"core",0,0
1,"patch",1,1095,"core",0,0
1,"patch",1,1096,"core",0,0
1,"patch",1,1097,"core",0,0
1,"patch",1,1098,"core",0,0
1,"patch",1,1099,"core",3,0.03
1,"patch",1,1100,"core",0,0
1,"patch",1,1101,"core",0.36,0.0036
1,"patch",1,1102,"core",0,0
1,"patch",1,1103,"core",0,0
1,"patch",1,1104,"core",0,0
1,"patch",1,1105,"core",0,0
1,"patch",1,1106,"core",0,0
1,"patch",1,1107,"core",0,0
1,"patch",1,1108,"core",0,0
1,"patch",1,1109,"core",0,0
1,"patch",1,1110,"core",0,0
1,"patch",1,1111,"core",0,0
1,"patch",1,1112,"core",0,0
1,"patch",1,1113,"core",0,0
1,"patch",1,1114,"core",5,0.05
1,"patch",1,1115,"core",0,0
1,"patch",1,1116,"core",0,0
1,"patch",1,1117,"core",0,0
1,"patch",1,1118,"core",0,0
1,"patch",1,1119,"core",0,0
1,"patch",1,1120,"core",0,0
1,"patch",1,1121,"core",0,0
1,"patch",1,1122,"core",0,0
1,"patch",1,1123,"core",0,0
1,"patch",1,1124,"core",0,0
1,"patch",1,1125,"core",0.05,5e-04
1,"patch",1,1126,"core",0,0
1,"patch",1,1127,"core",0,0
1,"patch",1,1128,"core",0,0
1,"patch",1,1129,"core",0,0
1,"patch",1,1130,"core",0,0
1,"patch",1,1131,"core",0,0
1,"patch",1,1132,"core",0,0
1,"patch",1,1133,"core",0,0
1,"patch",1,1134,"core",0,0
1,"patch",1,1135,"core",0,0
1,"patch",1,1136,"core",0,0
1,"patch",1,1137,"core",9.52,0.0952
1,"patch",1,1138,"core",0,0
1,"patch",1,1139,"core",0,0
1,"patch",1,1140,"core",0,0
1,"patch",1,1141,"core",0,0
1,"patch",1,1142,"core",0,0
1,"patch",1,1143,"core",7.09,0.0709
1,"patch",1,1144,"core",0,0
1,"patch",1,1145,"core",0,0
1,"patch",1,1146,"core",0,0
1,"patch",1,1147,"core",0,0
1,"patch",1,1148,"core",0,0
1,"patch",1,1149,"core",0,0
1,"patch",1,1150,"core",0,0
1,"patch",1,1151,"core",0,0
1,"patch",1,1152,"core",0,0
1,"patch",1,1153,"core",0,0
1,"patch",1,1154,"core",0,0
1,"patch",1,1155,"core",0,0
1,"patch",1,1156,"core",0,0
1,"patch",1,1157,"core",0,0
1,"patch",1,1158,"core",0,0
1,"patch",1,1159,"core",0,0
1,"patch",1,1160,"core",0,0
1,"patch",1,1161,"core",0,0
1,"patch",1,1162,"core",0,0
1,"patch",1,1163,"core",0,0
1,"patch",1,1164,"core",0,0
1,"patch",1,1165,"core",0,0
1,"patch",1,1166,"core",0,0
1,"patch",1,1167,"core",0,0
1,"patch",1,1168,"core",0,0
1,"patch",1,1169,"core",0,0
1,"patch",1,1170,"core",0,0
1,"patch",1,1171,"core",0,0
1,"patch",1,1172,"core",0,0
1,"patch",1,1173,"core",0,0
1,"patch",1,1174,"core",0,0
1,"patch",1,1175,"core",11093.65,110.9365
1,"patch",1,1176,"core",0,0
1,"patch",1,1177,"core",0,0
1,"patch",1,1178,"core",0,0
1,"patch",1,1179,"core",0,0
1,"patch",1,1180,"core",0,0
1,"patch",1,1181,"core",0,0
1,"patch",1,1182,"core",0,0
1,"patch",1,1183,"core",0,0
1,"patch",1,1184,"core",0.06,6e-04
1,"patch",1,1185,"core",0,0
1,"patch",1,1186,"core",0,0
1,"patch",1,1187,"core",0,0
1,"patch",1,1188,"core",0,0
1,"patch",1,1189,"core",0,0
1,"patch",1,1190,"core",55.58,0.5558
1,"patch",1,1191,"core",0,0
1,"patch",1,1192,"core",0,0
1,"patch",1,1193,"core",0,0
1,"patch",1,1194,"core",29.92,0.2992
1,"patch",1,1195,"core",296.51,2.9651
1,"patch",1,1196,"core",0,0
1,"patch",1,1197,"core",0,0
1,"patch",1,1198,"core",0,0
1,"patch",1,1199,"core",0,0
1,"patch",1,1200,"core",0,0
1,"patch",1,1201,"core",0,0
1,"patch",1,1202,"core",0,0
1,"patch",1,1203,"core",0,0
1,"patch",1,1204,"core",0,0
1,"patch",1,1205,"core",0,0
1,"patch",1,1206,"core",0,0
1,"patch",1,1207,"core",0,0
1,"patch",1,1208,"core",0,0
1,"patch",1,1209,"core",0,0
1,"patch",1,1210,"core",0.05,5e-04
1,"patch",1,1211,"core",0,0
1,"patch",1,1212,"core",0,0
1,"patch",1,1213,"core",0,0
1,"patch",1,1214,"core",0,0
1,"patch",1,1215,"core",0,0
1,"patch",1,1216,"core",0,0
1,"patch",1,1217,"core",0,0
1,"patch",1,1218,"core",0,0
1,"patch",1,1219,"core",0,0
1,"patch",1,1220,"core",0,0
1,"patch",1,1221,"core",0,0
1,"patch",1,1222,"core",0,0
1,"patch",1,1223,"core",0,0
1,"patch",1,1224,"core",0,0
1,"patch",1,1225,"core",0,0
1,"patch",1,1226,"core",0,0
1,"patch",1,1227,"core",0,0
1,"patch",1,1228,"core",0,0
1,"patch",1,1229,"core",0,0
1,"patch",1,1230,"core",0,0
1,"patch",1,1231,"core",0,0
1,"patch",1,1232,"core",0,0
1,"patch",1,1233,"core",0,0
1,"patch",1,1234,"core",0,0
1,"patch",1,1235,"core",0,0
1,"patch",1,1236,"core",0,0
1,"patch",1,1237,"core",0,0
1,"patch",1,1238,"core",0,0
1,"patch",1,1239,"core",0,0
1,"patch",1,1240,"core",0,0
1,"patch",1,1241,"core",0,0
1,"patch",1,1242,"core",0,0
1,"patch",1,1243,"core",0,0
1,"patch",1,1244,"core",0,0
1,"patch",1,1245,"core",0,0
1,"patch",1,1246,"core",0,0
1,"patch",1,1247,"core",0,0
1,"patch",1,1248,"core",0,0
1,"patch",1,1249,"core",0,0
1,"patch",1,1250,"core",0,0
1,"patch",1,1251,"core",0,0
1,"patch",1,1252,"core",0,0
1,"patch",1,1253,"core",0,0
1,"patch",1,1254,"core",0,0
1,"patch",1,1255,"core",0,0
1,"patch",1,1256,"core",0,0
1,"patch",1,1257,"core",0,0
1,"patch",1,1258,"core",0,0
1,"patch",1,1259,"core",0,0
1,"patch",1,1260,"core",0,0
1,"patch",1,1261,"core",0,0
1,"patch",1,1262,"core",0,0
1,"patch",1,1263,"core",0,0
1,"patch",1,1264,"core",0,0
1,"patch",1,1265,"core",0,0
1,"patch",1,1266,"core",0,0
1,"patch",1,1267,"core",0,0
1,"patch",1,1268,"core",27.65,0.2765
1,"patch",1,1269,"core",0,0
1,"patch",1,1270,"core",0,0
1,"patch",1,1271,"core",0,0
1,"patch",1,1272,"core",0,0
1,"patch",1,1273,"core",0,0
1,"patch",1,1274,"core",0,0
1,"patch",1,1275,"core",0,0
1,"patch",1,1276,"core",0,0
1,"patch",1,1277,"core",0,0
1,"patch",1,1278,"core",0,0
1,"patch",1,1279,"core",0,0
1,"patch",1,1280,"core",0,0
1,"patch",1,1281,"core",0,0
1,"patch",1,1282,"core",0,0
1,"patch",1,1283,"core",0,0
1,"patch",1,1284,"core",0,0
1,"patch",1,1285,"core",0,0
1,"patch",1,1286,"core",0,0
1,"patch",1,1287,"core",0,0
1,"patch",1,1288,"core",0,0
1,"patch",1,1289,"core",0,0
1,"patch",1,1290,"core",0,0
1,"patch",1,1291,"core",0,0
1,"patch",1,1292,"core",0,0
1,"patch",1,1293,"core",0,0
1,"patch",1,1294,"core",0,0
1,"patch",1,1295,"core",0,0
1,"patch",1,1296,"core",0,0
1,"patch",1,1297,"core",0,0
1,"patch",1,1298,"core",0,0
1,"patch",1,1299,"core",0,0
1,"patch",1,1300,"core",0,0
1,"patch",1,1301,"core",0,0
1,"patch",1,1302,"core",0,0
1,"patch",1,1303,"core",0,0
1,"patch",1,1304,"core",0,0
1,"patch",1,1305,"core",0,0
1,"patch",1,1306,"core",0,0
1,"patch",1,1307,"core",0,0
1,"patch",1,1308,"core",0,0
1,"patch",1,1309,"core",0,0
1,"patch",1,1310,"core",0,0
1,"patch",1,1311,"core",0,0
1,"patch",1,1312,"core",0,0
1,"patch",1,1313,"core",0,0
1,"patch",1,1314,"core",0,0
1,"patch",1,1315,"core",0,0
1,"patch",1,1316,"core",0,0
1,"patch",1,1317,"core",0,0
1,"patch",1,1318,"core",0,0
1,"patch",1,1319,"core",0,0
1,"patch",1,1320,"core",0,0
1,"patch",1,1321,"core",0,0
1,"patch",1,1322,"core",7.01,0.0701
1,"patch",1,1323,"core",0,0
1,"patch",1,1324,"core",0,0
1,"patch",1,1325,"core",0,0
1,"patch",1,1326,"core",0,0
1,"patch",1,1327,"core",0,0
1,"patch",1,1328,"core",0,0
1,"patch",1,1329,"core",0,0
1,"patch",1,1330,"core",0,0
1,"patch",1,1331,"core",0,0
1,"patch",1,1332,"core",0,0
1,"patch",1,1333,"core",0,0
1,"patch",1,1334,"core",0,0
1,"patch",1,1335,"core",0,0
1,"patch",1,1336,"core",0,0
1,"patch",1,1337,"core",0,0
1,"patch",1,1338,"core",0,0
1,"patch",1,1339,"core",0,0
1,"patch",1,1340,"core",0,0
1,"patch",1,1341,"core",0,0
1,"patch",1,1342,"core",0,0
1,"patch",1,1343,"core",0,0
1,"patch",1,1344,"core",0,0
1,"patch",1,1345,"core",0,0
1,"patch",1,1346,"core",0,0
1,"patch",1,1347,"core",0,0
1,"patch",1,1348,"core",0,0
1,"patch",1,1349,"core",0,0
1,"patch",1,1350,"core",6.42,0.0642
1,"patch",1,1351,"core",0,0
1,"patch",1,1352,"core",0,0
1,"patch",1,1353,"core",9.39,0.0939
1,"patch",1,1354,"core",0,0
1,"patch",1,1355,"core",0,0
1,"patch",1,1356,"core",0,0
1,"patch",1,1357,"core",0,0
1,"patch",1,1358,"core",0,0
1,"patch",1,1359,"core",0,0
1,"patch",1,1360,"core",0,0
1,"patch",1,1361,"core",0,0
1,"patch",1,1362,"core",0,0
1,"patch",1,1363,"core",0,0
1,"patch",1,1364,"core",0,0
1,"patch",1,1365,"core",0,0
1,"patch",1,1366,"core",0,0
1,"patch",1,1367,"core",0,0
1,"patch",1,1368,"core",0,0
1,"patch",1,1369,"core",0,0
1,"patch",1,1370,"core",0,0
1,"patch",1,1371,"core",0,0
1,"patch",1,1372,"core",12.71,0.1271
1,"patch",1,1373,"core",0,0
1,"patch",1,1374,"core",4.32,0.0432
1,"patch",1,1375,"core",0,0
1,"patch",1,1376,"core",0,0
1,"patch",1,1377,"core",0,0
1,"patch",1,1378,"core",0,0
1,"patch",1,1379,"core",0,0
1,"patch",1,1380,"core",0,0
1,"patch",1,1381,"core",0,0
1,"patch",1,1382,"core",0,0
1,"patch",1,1383,"core",0,0
1,"patch",1,1384,"core",0,0
1,"patch",1,1385,"core",0.08,8e-04
1,"patch",1,1386,"core",0,0
1,"patch",1,1387,"core",0,0
1,"patch",1,1388,"core",0,0
1,"patch",1,1389,"core",0,0
1,"patch",1,1390,"core",0,0
1,"patch",1,1391,"core",0,0
1,"patch",1,1392,"core",0,0
1,"patch",1,1393,"core",0,0
1,"patch",1,1394,"core",0,0
1,"patch",1,1395,"core",0,0
1,"patch",1,1396,"core",0,0
1,"patch",1,1397,"core",0,0
1,"patch",1,1398,"core",0,0
1,"patch",1,1399,"core",0,0
1,"patch",1,1400,"core",0,0
1,"patch",1,1401,"core",0,0
1,"patch",1,1402,"core",0,0
1,"patch",1,1403,"core",0,0
1,"patch",1,1404,"core",0,0
1,"patch",1,1405,"core",0,0
1,"patch",1,1406,"core",0,0
1,"patch",1,1407,"core",0,0
1,"patch",1,1408,"core",0,0
1,"patch",1,1409,"core",0,0
1,"patch",1,1410,"core",0,0
1,"patch",1,1411,"core",0,0
1,"patch",1,1412,"core",0,0
1,"patch",1,1413,"core",0,0
1,"patch",1,1414,"core",0,0
1,"patch",1,1415,"core",0,0
1,"patch",1,1416,"core",0,0
1,"patch",1,1417,"core",0,0
1,"patch",1,1418,"core",0,0
1,"patch",1,1419,"core",0,0
1,"patch",1,1420,"core",0,0
1,"patch",1,1421,"core",0,0
1,"patch",1,1422,"core",0,0
1,"patch",1,1423,"core",0,0
1,"patch",1,1424,"core",0,0
1,"patch",1,1425,"core",0,0
1,"patch",1,1426,"core",0,0
1,"patch",1,1427,"core",0,0
1,"patch",1,1428,"core",0,0
1,"patch",1,1429,"core",0,0
1,"patch",1,1430,"core",3.61,0.0361
1,"patch",1,1431,"core",0,0
1,"patch",1,1432,"core",0,0
1,"patch",1,1433,"core",0,0
1,"patch",1,1434,"core",0,0
1,"patch",1,1435,"core",0,0
1,"patch",1,1436,"core",10.62,0.1062
1,"patch",1,1437,"core",0,0
1,"patch",1,1438,"core",0,0
1,"patch",1,1439,"core",0,0
1,"patch",1,1440,"core",0,0
1,"patch",1,1441,"core",0,0
1,"patch",1,1442,"core",0,0
1,"patch",1,1443,"core",0,0
1,"patch",1,1444,"core",0,0
1,"patch",1,1445,"core",0,0
1,"patch",1,1446,"core",24.26,0.2426
1,"patch",1,1447,"core",0,0
1,"patch",1,1448,"core",0,0
1,"patch",1,1449,"core",0,0
1,"patch",1,1450,"core",0,0
1,"patch",1,1451,"core",0,0
1,"patch",1,1452,"core",0,0
1,"patch",1,1453,"core",0,0
1,"patch",1,1454,"core",0,0
1,"patch",1,1455,"core",0,0
1,"patch",1,1456,"core",2.22,0.0222
1,"patch",1,1457,"core",0,0
1,"patch",1,1458,"core",0.01,1e-04
1,"patch",1,1459,"core",0,0
1,"patch",1,1460,"core",0,0
1,"patch",1,1461,"core",0.17,0.0017
1,"patch",1,1462,"core",0,0
1,"patch",1,1463,"core",0,0
1,"patch",1,1464,"core",0,0
1,"patch",1,1465,"core",16.9,0.169
1,"patch",1,1466,"core",0,0
1,"patch",1,1467,"core",0,0
1,"patch",1,1468,"core",0,0
1,"patch",1,1469,"core",0,0
1,"patch",1,1470,"core",0,0
1,"patch",1,1471,"core",0,0
1,"patch",1,1472,"core",55.15,0.5515
1,"patch",1,1473,"core",0,0
1,"patch",1,1474,"core",0,0
1,"patch",1,1475,"core",0,0
1,"patch",1,1476,"core",0,0
1,"patch",1,1477,"core",0,0
1,"patch",1,1478,"core",0,0
1,"patch",1,1479,"core",0,0
1,"patch",1,1480,"core",0,0
1,"patch",1,1481,"core",0,0
1,"patch",1,1482,"core",0,0
1,"patch",1,1483,"core",0,0
1,"patch",1,1484,"core",0,0
1,"patch",1,1485,"core",0,0
1,"patch",1,1486,"core",0,0
1,"patch",1,1487,"core",0,0
1,"patch",1,1488,"core",0,0
1,"patch",1,1489,"core",0,0
1,"patch",1,1490,"core",4.34,0.0434
1,"patch",1,1491,"core",0,0
1,"patch",1,1492,"core",0,0
1,"patch",1,1493,"core",0,0
1,"patch",1,1494,"core",0,0
1,"patch",1,1495,"core",0,0
1,"patch",1,1496,"core",0,0
1,"patch",1,1497,"core",0,0
1,"patch",1,1498,"core",0,0
1,"patch",1,1499,"core",0,0
1,"patch",1,1500,"core",0,0
1,"patch",1,1501,"core",0,0
1,"patch",1,1502,"core",0,0
1,"patch",1,1503,"core",0,0
1,"patch",1,1504,"core",0,0
1,"patch",1,1505,"core",0,0
1,"patch",1,1506,"core",0,0
1,"patch",1,1507,"core",0,0
1,"patch",1,1508,"core",0,0
1,"patch",1,1509,"core",0,0
1,"patch",1,1510,"core",0,0
1,"patch",1,1511,"core",0,0
1,"patch",1,1512,"core",0,0
1,"patch",1,1513,"core",0,0
1,"patch",1,1514,"core",0,0
1,"patch",1,1515,"core",0,0
1,"patch",1,1516,"core",0,0
1,"patch",1,1517,"core",0,0
1,"patch",1,1518,"core",0,0
1,"patch",1,1519,"core",0,0
1,"patch",1,1520,"core",0,0
1,"patch",1,1521,"core",0,0
1,"patch",1,1522,"core",0,0
1,"patch",1,1523,"core",0,0
1,"patch",1,1524,"core",0,0
1,"patch",1,1525,"core",3.66,0.0366
1,"patch",1,1526,"core",0,0
1,"patch",1,1527,"core",0,0
1,"patch",1,1528,"core",0,0
1,"patch",1,1529,"core",3.11,0.0311
1,"patch",1,1530,"core",0,0
1,"patch",1,1531,"core",0,0
1,"patch",1,1532,"core",0,0
1,"patch",1,1533,"core",0,0
1,"patch",1,1534,"core",0,0
1,"patch",1,1535,"core",0,0
1,"patch",1,1536,"core",0,0
1,"patch",1,1537,"core",0,0
1,"patch",1,1538,"core",2.57,0.0257
1,"patch",1,1539,"core",0,0
1,"patch",1,1540,"core",0,0
1,"patch",1,1541,"core",0,0
1,"patch",1,1542,"core",0,0
1,"patch",1,1543,"core",1.02,0.0102
1,"patch",1,1544,"core",0,0
1,"patch",1,1545,"core",0,0
1,"patch",1,1546,"core",0,0
1,"patch",1,1547,"core",0,0
1,"patch",1,1548,"core",0,0
1,"patch",1,1549,"core",0,0
1,"patch",1,1550,"core",0,0
1,"patch",1,1551,"core",0,0
1,"patch",1,1552,"core",0,0
1,"patch",1,1553,"core",0,0
1,"patch",1,1554,"core",0,0
1,"patch",1,1555,"core",4.47,0.0447
1,"patch",1,1556,"core",0,0
1,"patch",1,1557,"core",0,0
1,"patch",1,1558,"core",0,0
1,"patch",1,1559,"core",0,0
1,"patch",1,1560,"core",0,0
1,"patch",1,1561,"core",0,0
1,"patch",1,1562,"core",0,0
1,"patch",1,1563,"core",0,0
1,"patch",1,1564,"core",0,0
1,"patch",1,1565,"core",0,0
1,"patch",1,1566,"core",0,0
