"layer","level","class","id","metric","value","areasqkm"
1,"patch",1,3312,"area",0.09,9e-04
1,"patch",1,3313,"area",5.44,0.0544
1,"patch",1,3314,"area",0.15,0.0015
1,"patch",1,3315,"area",0.01,1e-04
1,"patch",1,3316,"area",0.04,4e-04
1,"patch",1,3317,"area",0.04,4e-04
1,"patch",1,3318,"area",0.01,1e-04
1,"patch",1,3319,"area",0.09,9e-04
1,"patch",1,3320,"area",0.01,1e-04
1,"patch",1,3321,"area",0.01,1e-04
1,"patch",1,3322,"area",0.1,0.001
1,"patch",1,3323,"area",0.12,0.0012
1,"patch",1,3324,"area",0.09,9e-04
1,"patch",1,3325,"area",0.03,3e-04
1,"patch",1,3326,"area",0.02,2e-04
1,"patch",1,3327,"area",0.04,4e-04
1,"patch",1,3328,"area",1.39,0.0139
1,"patch",1,3329,"area",0.03,3e-04
1,"patch",1,3330,"area",0.55,0.0055
1,"patch",1,3331,"area",0.45,0.0045
1,"patch",1,3332,"area",110.31,1.1031
1,"patch",1,3333,"area",0.03,3e-04
1,"patch",1,3334,"area",0.06,6e-04
1,"patch",1,3335,"area",0.38,0.0038
1,"patch",1,3336,"area",0.15,0.0015
1,"patch",1,3337,"area",0.02,2e-04
1,"patch",1,3338,"area",0.12,0.0012
1,"patch",1,3339,"area",0.92,0.0092
1,"patch",1,3340,"area",0.62,0.0062
1,"patch",1,3341,"area",0.15,0.0015
1,"patch",1,3342,"area",0.13,0.0013
1,"patch",1,3343,"area",0.01,1e-04
1,"patch",1,3344,"area",8.65,0.0865
1,"patch",1,3345,"area",0.38,0.0038
1,"patch",1,3346,"area",1.05,0.0105
1,"patch",1,3347,"area",0.01,1e-04
1,"patch",1,3348,"area",0.01,1e-04
1,"patch",1,3349,"area",0.64,0.0064
1,"patch",1,3350,"area",0.01,1e-04
1,"patch",1,3351,"area",11.27,0.1127
1,"patch",1,3352,"area",0.06,6e-04
1,"patch",1,3353,"area",0.48,0.0048
1,"patch",1,3354,"area",0.03,3e-04
1,"patch",1,3355,"area",7.59,0.0759
1,"patch",1,3356,"area",0.03,3e-04
1,"patch",1,3357,"area",0.02,2e-04
1,"patch",1,3358,"area",2.12,0.0212
1,"patch",1,3359,"area",0.01,1e-04
1,"patch",1,3360,"area",0.11,0.0011
1,"patch",1,3361,"area",0.01,1e-04
1,"patch",1,3362,"area",1.21,0.0121
1,"patch",1,3363,"area",6.03,0.0603
1,"patch",1,3364,"area",1.02,0.0102
1,"patch",1,3365,"area",0.01,1e-04
1,"patch",1,3366,"area",0.01,1e-04
1,"patch",1,3367,"area",37.4,0.374
1,"patch",1,3368,"area",0.01,1e-04
1,"patch",1,3369,"area",0.13,0.0013
1,"patch",1,3370,"area",0.42,0.0042
1,"patch",1,3371,"area",0.08,8e-04
1,"patch",1,3372,"area",0.31,0.0031
1,"patch",1,3373,"area",0.08,8e-04
1,"patch",1,3374,"area",0.25,0.0025
1,"patch",1,3375,"area",0.15,0.0015
1,"patch",1,3376,"area",0.02,2e-04
1,"patch",1,3377,"area",0.01,1e-04
1,"patch",1,3378,"area",3.37,0.0337
1,"patch",1,3379,"area",0.01,1e-04
1,"patch",1,3380,"area",0.18,0.0018
1,"patch",1,3381,"area",0.11,0.0011
1,"patch",1,3382,"area",0.02,2e-04
1,"patch",1,3383,"area",0.18,0.0018
1,"patch",1,3384,"area",3.07,0.0307
1,"patch",1,3385,"area",0.03,3e-04
1,"patch",1,3386,"area",0.65,0.0065
1,"patch",1,3387,"area",0.02,2e-04
1,"patch",1,3388,"area",107.3,1.073
1,"patch",1,3389,"area",0.01,1e-04
1,"patch",1,3390,"area",0.06,6e-04
1,"patch",1,3391,"area",0.49,0.0049
1,"patch",1,3392,"area",0.47,0.0047
1,"patch",1,3393,"area",0.01,1e-04
1,"patch",1,3394,"area",0.23,0.0023
1,"patch",1,3395,"area",0.24,0.0024
1,"patch",1,3396,"area",0.29,0.0029
1,"patch",1,3397,"area",0.01,1e-04
1,"patch",1,3398,"area",0.25,0.0025
1,"patch",1,3399,"area",0.01,1e-04
1,"patch",1,3400,"area",0.5,0.005
1,"patch",1,3401,"area",0.22,0.0022
1,"patch",1,3402,"area",0.61,0.0061
1,"patch",1,3403,"area",0.59,0.0059
1,"patch",1,3404,"area",0.91,0.0091
1,"patch",1,3405,"area",0.02,2e-04
1,"patch",1,3406,"area",1.29,0.0129
1,"patch",1,3407,"area",0.43,0.0043
1,"patch",1,3408,"area",0.12,0.0012
1,"patch",1,3409,"area",0.04,4e-04
1,"patch",1,3410,"area",276.19,2.7619
1,"patch",1,3411,"area",0.28,0.0028
1,"patch",1,3412,"area",1.59,0.0159
1,"patch",1,3413,"area",0.07,7e-04
1,"patch",1,3414,"area",0.01,1e-04
1,"patch",1,3415,"area",0.03,3e-04
1,"patch",1,3416,"area",0.01,1e-04
1,"patch",1,3417,"area",0.09,9e-04
1,"patch",1,3418,"area",33.2,0.332
1,"patch",1,3419,"area",0.43,0.0043
1,"patch",1,3420,"area",0.13,0.0013
1,"patch",1,3421,"area",0.67,0.0067
1,"patch",1,3422,"area",0.05,5e-04
1,"patch",1,3423,"area",2.19,0.0219
1,"patch",1,3424,"area",0.35,0.0035
1,"patch",1,3425,"area",0.01,1e-04
1,"patch",1,3426,"area",0.09,9e-04
1,"patch",1,3427,"area",2.28,0.0228
1,"patch",1,3428,"area",0.02,2e-04
1,"patch",1,3429,"area",3.91,0.0391
1,"patch",1,3430,"area",0.39,0.0039
1,"patch",1,3431,"area",0.01,1e-04
1,"patch",1,3432,"area",2.26,0.0226
1,"patch",1,3433,"area",0.01,1e-04
1,"patch",1,3434,"area",0.66,0.0066
1,"patch",1,3435,"area",0.08,8e-04
1,"patch",1,3436,"area",3.6,0.036
1,"patch",1,3437,"area",0.3,0.003
1,"patch",1,3438,"area",22.24,0.2224
1,"patch",1,3439,"area",0.08,8e-04
1,"patch",1,3440,"area",3.4,0.034
1,"patch",1,3441,"area",0.18,0.0018
1,"patch",1,3442,"area",0.03,3e-04
1,"patch",1,3443,"area",0.02,2e-04
1,"patch",1,3444,"area",0.01,1e-04
1,"patch",1,3445,"area",4.1,0.041
1,"patch",1,3446,"area",2.91,0.0291
1,"patch",1,3447,"area",0.11,0.0011
1,"patch",1,3448,"area",0.07,7e-04
1,"patch",1,3449,"area",0.24,0.0024
1,"patch",1,3450,"area",0.05,5e-04
1,"patch",1,3451,"area",0.35,0.0035
1,"patch",1,3452,"area",0.21,0.0021
1,"patch",1,3453,"area",0.13,0.0013
1,"patch",1,3454,"area",52.2,0.522
1,"patch",1,3455,"area",0.01,1e-04
1,"patch",1,3456,"area",0.08,8e-04
1,"patch",1,3457,"area",1.81,0.0181
1,"patch",1,3458,"area",0.06,6e-04
1,"patch",1,3459,"area",0.03,3e-04
1,"patch",1,3460,"area",18.24,0.1824
1,"patch",1,3461,"area",0.1,0.001
1,"patch",1,3462,"area",0.22,0.0022
1,"patch",1,3463,"area",2.93,0.0293
1,"patch",1,3464,"area",0.03,3e-04
1,"patch",1,3465,"area",0.01,1e-04
1,"patch",1,3466,"area",0.05,5e-04
1,"patch",1,3467,"area",1.4,0.014
1,"patch",1,3468,"area",0.71,0.0071
1,"patch",1,3469,"area",0.09,9e-04
1,"patch",1,3470,"area",0.24,0.0024
1,"patch",1,3471,"area",0.01,1e-04
1,"patch",1,3472,"area",0.25,0.0025
1,"patch",1,3473,"area",6.19,0.0619
1,"patch",1,3474,"area",0.03,3e-04
1,"patch",1,3475,"area",0.02,2e-04
1,"patch",1,3476,"area",0.18,0.0018
1,"patch",1,3477,"area",1.04,0.0104
1,"patch",1,3478,"area",0.07,7e-04
1,"patch",1,3479,"area",0.13,0.0013
1,"patch",1,3480,"area",282.72,2.8272
1,"patch",1,3481,"area",0.24,0.0024
1,"patch",1,3482,"area",0.05,5e-04
1,"patch",1,3483,"area",0.01,1e-04
1,"patch",1,3484,"area",0.51,0.0051
1,"patch",1,3485,"area",0.02,2e-04
1,"patch",1,3486,"area",6.6,0.066
1,"patch",1,3487,"area",0.75,0.0075
1,"patch",1,3488,"area",0.03,3e-04
1,"patch",1,3489,"area",0.27,0.0027
1,"patch",1,3490,"area",0.01,1e-04
1,"patch",1,3491,"area",0.03,3e-04
1,"patch",1,3492,"area",0.03,3e-04
1,"patch",1,3493,"area",0.01,1e-04
1,"patch",1,3494,"area",0.84,0.0084
1,"patch",1,3495,"area",0.16,0.0016
1,"patch",1,3496,"area",0.02,2e-04
1,"patch",1,3497,"area",0.02,2e-04
1,"patch",1,3498,"area",2.04,0.0204
1,"patch",1,3499,"area",2.44,0.0244
1,"patch",1,3500,"area",0.34,0.0034
1,"patch",1,3501,"area",56.07,0.5607
1,"patch",1,3502,"area",4.7,0.047
1,"patch",1,3503,"area",0.01,1e-04
1,"patch",1,3504,"area",161.48,1.6148
1,"patch",1,3505,"area",0.36,0.0036
1,"patch",1,3506,"area",0.01,1e-04
1,"patch",1,3507,"area",0.12,0.0012
1,"patch",1,3508,"area",0.01,1e-04
1,"patch",1,3509,"area",0.16,0.0016
1,"patch",1,3510,"area",0.12,0.0012
1,"patch",1,3511,"area",0.01,1e-04
1,"patch",1,3512,"area",0.14,0.0014
1,"patch",1,3513,"area",0.02,2e-04
1,"patch",1,3514,"area",0.61,0.0061
1,"patch",1,3515,"area",0.01,1e-04
1,"patch",1,3516,"area",2.18,0.0218
1,"patch",1,3517,"area",0.01,1e-04
1,"patch",1,3518,"area",0.04,4e-04
1,"patch",1,3519,"area",47.4,0.474
1,"patch",1,3520,"area",1.32,0.0132
1,"patch",1,3521,"area",0.07,7e-04
1,"patch",1,3522,"area",106.45,1.0645
1,"patch",1,3523,"area",0.02,2e-04
1,"patch",1,3524,"area",0.01,1e-04
1,"patch",1,3525,"area",0.11,0.0011
1,"patch",1,3526,"area",0.45,0.0045
1,"patch",1,3527,"area",0.01,1e-04
1,"patch",1,3528,"area",6.86,0.0686
1,"patch",1,3529,"area",1.13,0.0113
1,"patch",1,3530,"area",0.03,3e-04
1,"patch",1,3531,"area",0.02,2e-04
1,"patch",1,3532,"area",2.85,0.0285
1,"patch",1,3533,"area",0.03,3e-04
1,"patch",1,3534,"area",0.05,5e-04
1,"patch",1,3535,"area",1.32,0.0132
1,"patch",1,3536,"area",6.25,0.0625
1,"patch",1,3537,"area",0.01,1e-04
1,"patch",1,3538,"area",0.87,0.0087
1,"patch",1,3539,"area",0.01,1e-04
1,"patch",1,3540,"area",3.85,0.0385
1,"patch",1,3541,"area",0.01,1e-04
1,"patch",1,3542,"area",0.02,2e-04
1,"patch",1,3543,"area",0.01,1e-04
1,"patch",1,3544,"area",4.06,0.0406
1,"patch",1,3545,"area",0.21,0.0021
1,"patch",1,3546,"area",5.2,0.052
1,"patch",1,3547,"area",0.01,1e-04
1,"patch",1,3548,"area",0.17,0.0017
1,"patch",1,3549,"area",0.19,0.0019
1,"patch",1,3550,"area",0.03,3e-04
1,"patch",1,3551,"area",1.98,0.0198
1,"patch",1,3552,"area",23.41,0.2341
1,"patch",1,3553,"area",0.04,4e-04
1,"patch",1,3554,"area",4.43,0.0443
1,"patch",1,3555,"area",256.16,2.5616
1,"patch",1,3556,"area",11.86,0.1186
1,"patch",1,3557,"area",0.25,0.0025
1,"patch",1,3558,"area",0.61,0.0061
1,"patch",1,3559,"area",0.33,0.0033
1,"patch",1,3560,"area",0.04,4e-04
1,"patch",1,3561,"area",0.01,1e-04
1,"patch",1,3562,"area",0.02,2e-04
1,"patch",1,3563,"area",0.03,3e-04
1,"patch",1,3564,"area",0.1,0.001
1,"patch",1,3565,"area",0.04,4e-04
1,"patch",1,3566,"area",0.59,0.0059
1,"patch",1,3567,"area",0.08,8e-04
1,"patch",1,3568,"area",0.01,1e-04
1,"patch",1,3569,"area",0.05,5e-04
1,"patch",1,3570,"area",0.1,0.001
1,"patch",1,3571,"area",0.01,1e-04
1,"patch",1,3572,"area",24.12,0.2412
1,"patch",1,3573,"area",0.01,1e-04
1,"patch",1,3574,"area",0.18,0.0018
1,"patch",1,3575,"area",0.01,1e-04
1,"patch",1,3576,"area",12.24,0.1224
1,"patch",1,3577,"area",0.23,0.0023
1,"patch",1,3578,"area",0.01,1e-04
1,"patch",1,3579,"area",1.17,0.0117
1,"patch",1,3580,"area",0.3,0.003
1,"patch",1,3581,"area",177.57,1.7757
1,"patch",1,3582,"area",0.04,4e-04
1,"patch",1,3583,"area",0.09,9e-04
1,"patch",1,3584,"area",0.2,0.002
1,"patch",1,3585,"area",0.01,1e-04
1,"patch",1,3586,"area",0.19,0.0019
1,"patch",1,3587,"area",0.01,1e-04
1,"patch",1,3588,"area",0.01,1e-04
1,"patch",1,3589,"area",0.02,2e-04
1,"patch",1,3590,"area",0.05,5e-04
1,"patch",1,3591,"area",4.03,0.0403
1,"patch",1,3592,"area",0.01,1e-04
1,"patch",1,3593,"area",1.82,0.0182
1,"patch",1,3594,"area",0.01,1e-04
1,"patch",1,3595,"area",0.16,0.0016
1,"patch",1,3596,"area",0.62,0.0062
1,"patch",1,3597,"area",0.01,1e-04
1,"patch",1,3598,"area",0.19,0.0019
1,"patch",1,3599,"area",0.11,0.0011
1,"patch",1,3600,"area",0.11,0.0011
1,"patch",1,3601,"area",38.9,0.389
1,"patch",1,3602,"area",0.12,0.0012
1,"patch",1,3603,"area",0.1,0.001
1,"patch",1,3604,"area",0.01,1e-04
1,"patch",1,3605,"area",11.26,0.1126
1,"patch",1,3606,"area",0.01,1e-04
1,"patch",1,3607,"area",0.01,1e-04
1,"patch",1,3608,"area",0.02,2e-04
1,"patch",1,3609,"area",0.3,0.003
1,"patch",1,3610,"area",0.04,4e-04
1,"patch",1,3611,"area",0.32,0.0032
1,"patch",1,3612,"area",0.05,5e-04
1,"patch",1,3613,"area",0.01,1e-04
1,"patch",1,3614,"area",0.05,5e-04
1,"patch",1,3615,"area",0.1,0.001
1,"patch",1,3616,"area",0.01,1e-04
1,"patch",1,3617,"area",1.31,0.0131
1,"patch",1,3618,"area",0.38,0.0038
1,"patch",1,3619,"area",0.14,0.0014
1,"patch",1,3620,"area",0.05,5e-04
1,"patch",1,3621,"area",0.03,3e-04
1,"patch",1,3622,"area",0.05,5e-04
1,"patch",1,3623,"area",17.85,0.1785
1,"patch",1,3624,"area",0.02,2e-04
1,"patch",1,3625,"area",0.01,1e-04
1,"patch",1,3626,"area",0.01,1e-04
1,"patch",1,3627,"area",0.25,0.0025
1,"patch",1,3628,"area",0.04,4e-04
1,"patch",1,3629,"area",0.04,4e-04
1,"patch",1,3630,"area",306.17,3.0617
1,"patch",1,3631,"area",0.06,6e-04
1,"patch",1,3632,"area",0.32,0.0032
1,"patch",1,3633,"area",0.5,0.005
1,"patch",1,3634,"area",0.81,0.0081
1,"patch",1,3635,"area",0.01,1e-04
1,"patch",1,3636,"area",0.01,1e-04
1,"patch",1,3637,"area",0.33,0.0033
1,"patch",1,3638,"area",0.01,1e-04
1,"patch",1,3639,"area",0.02,2e-04
1,"patch",1,3640,"area",0.06,6e-04
1,"patch",1,3641,"area",0.02,2e-04
1,"patch",1,3642,"area",0.34,0.0034
1,"patch",1,3643,"area",2.68,0.0268
1,"patch",1,3644,"area",0.26,0.0026
1,"patch",1,3645,"area",0.07,7e-04
1,"patch",1,3646,"area",0.03,3e-04
1,"patch",1,3647,"area",0.08,8e-04
1,"patch",1,3648,"area",0.02,2e-04
1,"patch",1,3649,"area",1.96,0.0196
1,"patch",1,3650,"area",0.06,6e-04
1,"patch",1,3651,"area",1.63,0.0163
1,"patch",1,3652,"area",0.01,1e-04
1,"patch",1,3653,"area",110.53,1.1053
1,"patch",1,3654,"area",0.02,2e-04
1,"patch",1,3655,"area",0.01,1e-04
1,"patch",1,3656,"area",0.08,8e-04
1,"patch",1,3657,"area",0.02,2e-04
1,"patch",1,3658,"area",0.53,0.0053
1,"patch",1,3659,"area",0.54,0.0054
1,"patch",1,3660,"area",0.01,1e-04
1,"patch",1,3661,"area",9.74,0.0974
1,"patch",1,3662,"area",0.01,1e-04
1,"patch",1,3663,"area",0.82,0.0082
1,"patch",1,3664,"area",0.06,6e-04
1,"patch",1,3665,"area",0.64,0.0064
1,"patch",1,3666,"area",0.01,1e-04
1,"patch",1,3667,"area",0.02,2e-04
1,"patch",1,3668,"area",0.02,2e-04
1,"patch",1,3669,"area",0.07,7e-04
1,"patch",1,3670,"area",0.01,1e-04
1,"patch",1,3671,"area",0.06,6e-04
1,"patch",1,3672,"area",1.64,0.0164
1,"patch",1,3673,"area",0.01,1e-04
1,"patch",1,3674,"area",18.69,0.1869
1,"patch",1,3675,"area",0.01,1e-04
1,"patch",1,3676,"area",1.63,0.0163
1,"patch",1,3677,"area",0.61,0.0061
1,"patch",1,3678,"area",0.01,1e-04
1,"patch",1,3679,"area",0.69,0.0069
1,"patch",1,3680,"area",0.05,5e-04
1,"patch",1,3681,"area",0.07,7e-04
1,"patch",1,3682,"area",0.15,0.0015
1,"patch",1,3683,"area",0.01,1e-04
1,"patch",1,3684,"area",1,0.01
1,"patch",1,3685,"area",0.1,0.001
1,"patch",1,3686,"area",0.01,1e-04
1,"patch",1,3687,"area",0.27,0.0027
1,"patch",1,3688,"area",0.06,6e-04
1,"patch",1,3689,"area",0.34,0.0034
1,"patch",1,3690,"area",0.54,0.0054
1,"patch",1,3691,"area",0.02,2e-04
1,"patch",1,3692,"area",0.03,3e-04
1,"patch",1,3693,"area",0.22,0.0022
1,"patch",1,3694,"area",252.04,2.5204
1,"patch",1,3695,"area",0.28,0.0028
1,"patch",1,3696,"area",0.01,1e-04
1,"patch",1,3697,"area",0.84,0.0084
1,"patch",1,3698,"area",0.1,0.001
1,"patch",1,3699,"area",0.08,8e-04
1,"patch",1,3700,"area",0.04,4e-04
1,"patch",1,3701,"area",0.13,0.0013
1,"patch",1,3702,"area",4.12,0.0412
1,"patch",1,3703,"area",1.16,0.0116
1,"patch",1,3704,"area",0.71,0.0071
1,"patch",1,3705,"area",0.05,5e-04
1,"patch",1,3706,"area",2.41,0.0241
1,"patch",1,3707,"area",84.28,0.8428
1,"patch",1,3708,"area",1.09,0.0109
1,"patch",1,3709,"area",2.88,0.0288
1,"patch",1,3710,"area",3.58,0.0358
1,"patch",1,3711,"area",0.13,0.0013
1,"patch",1,3712,"area",0.02,2e-04
1,"patch",1,3713,"area",0.06,6e-04
1,"patch",1,3714,"area",6.78,0.0678
1,"patch",1,3715,"area",0.83,0.0083
1,"patch",1,3716,"area",0.06,6e-04
1,"patch",1,3717,"area",0.01,1e-04
1,"patch",1,3718,"area",0.01,1e-04
1,"patch",1,3719,"area",0.02,2e-04
1,"patch",1,3720,"area",0.02,2e-04
1,"patch",1,3721,"area",0.03,3e-04
1,"patch",1,3722,"area",0.52,0.0052
1,"patch",1,3723,"area",0.08,8e-04
1,"patch",1,3724,"area",0.02,2e-04
1,"patch",1,3725,"area",36.13,0.3613
1,"patch",1,3726,"area",2.32,0.0232
1,"patch",1,3727,"area",1.6,0.016
1,"patch",1,3728,"area",21.32,0.2132
1,"patch",1,3729,"area",0.01,1e-04
1,"patch",1,3730,"area",0.02,2e-04
1,"patch",1,3731,"area",0.01,1e-04
1,"patch",1,3732,"area",0.05,5e-04
1,"patch",1,3733,"area",1.18,0.0118
1,"patch",1,3734,"area",0.01,1e-04
1,"patch",1,3735,"area",0.02,2e-04
1,"patch",1,3736,"area",0.02,2e-04
1,"patch",1,3737,"area",0.04,4e-04
1,"patch",1,3738,"area",2463.24,24.6324
1,"patch",1,3739,"area",0.08,8e-04
1,"patch",1,3740,"area",0.07,7e-04
1,"patch",1,3741,"area",192.98,1.9298
1,"patch",1,3742,"area",0.17,0.0017
1,"patch",1,3743,"area",1.08,0.0108
1,"patch",1,3744,"area",0.1,0.001
1,"patch",1,3745,"area",0.03,3e-04
1,"patch",1,3746,"area",328.09,3.2809
1,"patch",1,3747,"area",0.02,2e-04
1,"patch",1,3748,"area",0.04,4e-04
1,"patch",1,3749,"area",0.05,5e-04
1,"patch",1,3750,"area",0.21,0.0021
1,"patch",1,3751,"area",2.07,0.0207
1,"patch",1,3752,"area",158.32,1.5832
1,"patch",1,3753,"area",9.93,0.0993
1,"patch",1,3754,"area",0.24,0.0024
1,"patch",1,3755,"area",0.61,0.0061
1,"patch",1,3756,"area",60.12,0.6012
1,"patch",1,3757,"area",0.87,0.0087
1,"patch",1,3758,"area",0.83,0.0083
1,"patch",1,3759,"area",0.01,1e-04
1,"patch",1,3760,"area",0.05,5e-04
1,"patch",1,3761,"area",57.37,0.5737
1,"patch",1,3762,"area",0.04,4e-04
1,"patch",1,3763,"area",0.01,1e-04
1,"patch",1,3764,"area",2.07,0.0207
1,"patch",1,3765,"area",0.03,3e-04
1,"patch",1,3766,"area",0.02,2e-04
1,"patch",1,3767,"area",4.59,0.0459
1,"patch",1,3768,"area",0.03,3e-04
1,"patch",1,3769,"area",0.21,0.0021
1,"patch",1,3770,"area",6.55,0.0655
1,"patch",1,3771,"area",167.54,1.6754
1,"patch",1,3772,"area",0.64,0.0064
1,"patch",1,3773,"area",6.84,0.0684
1,"patch",1,3774,"area",0.01,1e-04
1,"patch",1,3775,"area",3.34,0.0334
1,"patch",1,3776,"area",0.01,1e-04
1,"patch",1,3777,"area",106.29,1.0629
1,"patch",1,3778,"area",0.01,1e-04
1,"patch",1,3779,"area",0.82,0.0082
1,"patch",1,3780,"area",3.89,0.0389
1,"patch",1,3781,"area",493.91,4.9391
1,"patch",1,3782,"area",0.03,3e-04
1,"patch",1,3783,"area",0.08,8e-04
1,"patch",1,3784,"area",0.02,2e-04
1,"patch",1,3785,"area",0.08,8e-04
1,"patch",1,3786,"area",2.06,0.0206
1,"patch",1,3787,"area",0.01,1e-04
1,"patch",1,3788,"area",0.04,4e-04
1,"patch",1,3789,"area",0.59,0.0059
1,"patch",1,3790,"area",0.02,2e-04
1,"patch",1,3791,"area",0.34,0.0034
1,"patch",1,3792,"area",0.03,3e-04
1,"patch",1,3793,"area",0.04,4e-04
1,"patch",1,3794,"area",0.01,1e-04
1,"patch",1,3795,"area",0.56,0.0056
1,"patch",1,3796,"area",0.01,1e-04
1,"patch",1,3797,"area",5.48,0.0548
1,"patch",1,3798,"area",0.05,5e-04
1,"patch",1,3799,"area",0.24,0.0024
1,"patch",1,3800,"area",6.44,0.0644
1,"patch",1,3801,"area",44.11,0.4411
1,"patch",1,3802,"area",48.7,0.487
1,"patch",1,3803,"area",0.01,1e-04
1,"patch",1,3804,"area",0.01,1e-04
1,"patch",1,3805,"area",7.11,0.0711
1,"patch",1,3806,"area",0.01,1e-04
1,"patch",1,3807,"area",0.01,1e-04
1,"patch",1,3808,"area",0.12,0.0012
1,"patch",1,3809,"area",0.01,1e-04
1,"patch",1,3810,"area",0.01,1e-04
1,"patch",1,3811,"area",0.27,0.0027
1,"patch",1,3812,"area",0.24,0.0024
1,"patch",1,3813,"area",0.01,1e-04
1,"patch",1,3814,"area",0.22,0.0022
1,"patch",1,3815,"area",0.01,1e-04
1,"patch",1,3816,"area",0.01,1e-04
1,"patch",1,3817,"area",0.37,0.0037
1,"patch",1,3818,"area",0.03,3e-04
1,"patch",1,3819,"area",5.02,0.0502
1,"patch",1,3820,"area",1.09,0.0109
1,"patch",1,3821,"area",0.01,1e-04
1,"patch",1,3822,"area",0.04,4e-04
1,"patch",1,3823,"area",0.47,0.0047
1,"patch",1,3824,"area",0.03,3e-04
1,"patch",1,3825,"area",0.26,0.0026
1,"patch",1,3826,"area",0.56,0.0056
1,"patch",1,3827,"area",0.46,0.0046
1,"patch",1,3828,"area",0.01,1e-04
1,"patch",1,3829,"area",0.02,2e-04
1,"patch",1,3830,"area",25.9,0.259
1,"patch",1,3831,"area",3.4,0.034
1,"patch",1,3832,"area",0.11,0.0011
1,"patch",1,3833,"area",1.18,0.0118
1,"patch",1,3834,"area",0.16,0.0016
1,"patch",1,3835,"area",0.01,1e-04
1,"patch",1,3836,"area",0.02,2e-04
1,"patch",1,3837,"area",0.02,2e-04
1,"patch",1,3838,"area",0.01,1e-04
1,"patch",1,3839,"area",0.2,0.002
1,"patch",1,3840,"area",0.03,3e-04
1,"patch",1,3841,"area",138.8,1.388
1,"patch",1,3842,"area",0.06,6e-04
1,"patch",1,3843,"area",0.06,6e-04
1,"patch",1,3844,"area",0.02,2e-04
1,"patch",1,3845,"area",0.01,1e-04
1,"patch",1,3846,"area",0.03,3e-04
1,"patch",1,3847,"area",5.06,0.0506
1,"patch",1,3848,"area",0.08,8e-04
1,"patch",1,3849,"area",0.58,0.0058
1,"patch",1,3850,"area",9.26,0.0926
1,"patch",1,3851,"area",0.02,2e-04
1,"patch",1,3852,"area",0.08,8e-04
1,"patch",1,3853,"area",0.16,0.0016
1,"patch",1,3854,"area",0.01,1e-04
1,"patch",1,3855,"area",0.01,1e-04
1,"patch",1,3856,"area",5.76,0.0576
1,"patch",1,3857,"area",0.01,1e-04
1,"patch",1,3858,"area",30.08,0.3008
1,"patch",1,3859,"area",0.01,1e-04
1,"patch",1,3860,"area",0.01,1e-04
1,"patch",1,3861,"area",0.01,1e-04
1,"patch",1,3862,"area",0.4,0.004
1,"patch",1,3863,"area",1.42,0.0142
1,"patch",1,3864,"area",0.01,1e-04
1,"patch",1,3865,"area",0.01,1e-04
1,"patch",1,3866,"area",0.26,0.0026
1,"patch",1,3867,"area",5.67,0.0567
1,"patch",1,3868,"area",0.01,1e-04
1,"patch",1,3869,"area",3.83,0.0383
1,"patch",1,3870,"area",3.71,0.0371
1,"patch",1,3871,"area",0.01,1e-04
1,"patch",1,3872,"area",2.49,0.0249
1,"patch",1,3873,"area",0.01,1e-04
1,"patch",1,3874,"area",0.02,2e-04
1,"patch",1,3875,"area",0.06,6e-04
1,"patch",1,3876,"area",0.01,1e-04
1,"patch",1,3877,"area",0.03,3e-04
1,"patch",1,3878,"area",0.01,1e-04
1,"patch",1,3879,"area",4.16,0.0416
1,"patch",1,3880,"area",0.84,0.0084
1,"patch",1,3881,"area",0.43,0.0043
1,"patch",1,3882,"area",0.08,8e-04
1,"patch",1,3883,"area",0.02,2e-04
1,"patch",1,3884,"area",0.2,0.002
1,"patch",1,3885,"area",28.13,0.2813
1,"patch",1,3886,"area",0.07,7e-04
1,"patch",1,3887,"area",0.06,6e-04
1,"patch",1,3888,"area",0.41,0.0041
1,"patch",1,3889,"area",7.69,0.0769
1,"patch",1,3890,"area",8.7,0.087
1,"patch",1,3891,"area",0.07,7e-04
1,"patch",1,3892,"area",5.29,0.0529
1,"patch",1,3893,"area",2.62,0.0262
1,"patch",1,3894,"area",0.02,2e-04
1,"patch",1,3895,"area",11.59,0.1159
1,"patch",1,3896,"area",0.25,0.0025
1,"patch",1,3897,"area",0.01,1e-04
1,"patch",1,3898,"area",0.01,1e-04
1,"patch",1,3899,"area",0.07,7e-04
1,"patch",1,3900,"area",0.01,1e-04
1,"patch",1,3901,"area",15.3,0.153
1,"patch",1,3902,"area",0.05,5e-04
1,"patch",1,3903,"area",0.01,1e-04
1,"patch",1,3904,"area",0.43,0.0043
1,"patch",1,3905,"area",0.01,1e-04
1,"patch",1,3906,"area",0.02,2e-04
1,"patch",1,3907,"area",0.21,0.0021
1,"patch",1,3908,"area",10.02,0.1002
1,"patch",1,3909,"area",0.07,7e-04
1,"patch",1,3910,"area",8.62,0.0862
1,"patch",1,3911,"area",0.23,0.0023
1,"patch",1,3912,"area",0.01,1e-04
1,"patch",1,3913,"area",0.56,0.0056
1,"patch",1,3914,"area",0.03,3e-04
1,"patch",1,3915,"area",1.11,0.0111
1,"patch",1,3916,"area",2.75,0.0275
1,"patch",1,3917,"area",0.03,3e-04
1,"patch",1,3918,"area",0.01,1e-04
1,"patch",1,3919,"area",0.83,0.0083
1,"patch",1,3920,"area",0.27,0.0027
